,text,labels
1009,i’m white and i hate my own race. disgusting and ashamed #blacklivesmatter URL,5
1010,this was a hate crime. wtf? #blacklivesmatter  URL,5
1011,#wearetired #stopkillingus #stopshootingus #blacklivesmatter #blacktranslivesmatter #justiceforahmaudarbery #justiceforninapop URL,5
1012,"URL 🇺🇸
promoting #christian intervention for social change 🙏🏽
#blacklivesmatter
#humanity 
 URL",5
1013,"and anyone that doesn’t agree
#racism #equality #blacklivesmatter #asianlivesmatter #gaylivesmatter #hispaniclivesmatter whites don’t rule the world bitch. URL",5
1014,#blacktwitter #blm #blacklivesmatter URL,5
1015,#createtension #jimcrow #history #blackhistory #ushistory #civilrights #apeoplesjourney #anationsstory #hiddenherstory #hiddenhistory #asalh #blm #blacklivesmatter #blackpeople #racism #blacklove #podsincolor #podcastsincolor #dopeblackpods #podcasts #blackpodcast #applepodcasts URL,5
1016,we will not be your bodybags! #blacklivesmatter✊🏾 #blackclover #black #blacklove #urbanphotography #healthiswealth🌳💰💯 #magazine #magazinecover @handsomeclark #magazineshoot URL,5
1017,fuck. #blacklivesmatter #acab URL,5
1018,#breonnataylor #justice URL,5
1019,"amen!!!

#justiceforall

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL",5
1020,"every one of us, talkin 2 my white pepo, should be outraged when we learn of people murdered like #ahmaudarbery &amp; #breonnataylor
read their stories, share, n call on elected officials to get justice for this young woman 
#standwithbre #breonnataylor 
#justice4breonna #breonna URL",5
1021,"✊🏻✊🏻✊🏻

#irunwithmaud #irunwithahmaud #justiceforahmaud #blacklivesmatter URL",5
1022,"she handled that with grace. 

#blm URL URL",5
1023,#irunwithmaud #blacklivesmatter URL,5
1024,"your inspiration and your expression, come to life URL #changingthenarrative #blackexcellence #africa #african #africanfashion #africanamerican #africanprint #africanbeauty #africanqueen #blacklivesmatter URL",5
1025,#irunwithmaud #blacklivesmatter #thefirethistime URL,5
1026,"@freeyourmindkid totally agree. the white privilege and white supremacy was rampant at these protests. where were they at #blm protests? as a white person, i’m working on letting these ass hats know they’re wrong. peace &amp; blessings to you and yours.",5
1027,♥️ #blackhistory #blm #gratitude URL,5
1028,"@sapoliceservice @genbheki_cele 
this is just sad....#justiceforall URL",5
1029,@reagangomez this is so awful &amp; could’ve went another way. prayers for the #blackfamily  #blacklivesmatter URL,5
1030,"happy black history month!!!
#blackhistorymonth2020 
#blacklivesmatter",5
1031,"#nathanielwoods got executed today, and i think back to how colin kaepernick took a knee to this sort of injustice and the brainwashed patriots of mindfuck america bitched about his actions. but kneeling is necessary, protesting is necessary. fuck you if you think otherwise. #blm",5
1032,"#irunwithmaud i spent this run reflecting... praying and meditating on all of the young men who fear for their lives daily, or are completely numb to it at this point. and to the women who stand behind them and fight for them every day! #blacklivesmatter URL",5
1033,"what makes you black?

#whatmakesyoublack #metrofm #blacklivesmatter URL",5
1034,justice for nia wilson #sayhername URL,5
1035,"happy 25th birthday trayvon martin, continue to rest in peace. #handsupdontshoot 🙏🏽💔",5
1036,"@420__eyes demand justice
#breonnataylor 
say her name!",5
1037,#ahmaudaubery #irunwithmaud #blacklivesmatter URL,5
1038,the nerve. white privilege personified. #blacklivesmatter # URL,5
1039,this is just surreal. and horrid. #justiceforall URL,5
1040,!!!! #stopkillingus #blacklivesmatter✊🏾 URL,5
1041,"today should have been ahmaud’s 26th birthday. we can’t bring him back. but we can bring his murderers to justice.

please share ahmaud’s story, honor his legacy, &amp; work towards #justiceforahmaud &amp; dismantling white supremacy. #blacklivesmatter URL",5
1042,"#blacklivesmatter 

#blacklivesmatter

#blacklivesmatter

#blacklivesmatter

#blacklivesmatter

i’m so tired. i’m hurt. i’m angry.",5
1043,"if you were moved and outraged by the #ahmaudarbery hate crime, remember this is the reason #colinkaepernick kneeled. this is the reason #blacklivesmatter began. this is the reason you cannot be silent.",5
1044,"copied from a friend.

black people are so tired. 😓

we can’t go jogging (#amaudarbery).

we can’t walk home with skittles (#trayvonmartin).

we can’t walk from the corner store (#mikebrown).

we can’t relax in the comfort of our own homes (#bothemsean and #atatianajefferson).",5
1045,"@jonlionfineart2 @_sjpeace_ wow, this is beautiful! i hope his family has been able to see this... especially his sister. my heart still breaks everytime i think of how they treated her, refusing to let her go to her brother as he laid there! #tamirrice URL",5
1046,so sad. i live in louisville and don’t remember hearing about this. 😞 #breonnataylor praying for the family and justice 💜 URL,5
1047,"lord, i'm so tired...💔😢

#breonnataylor 

URL",5
1048,@drrjkavanagh @wishbumpycoulda same age as myself. she is missed. #sayhername,5
1049,the story of  #breonnataylor breaks my heart. all of these collective stories break my heart.,5
1050,love being black and indian but mainly african americans #blackhistorymonth  #blacklivesmatter  ❤️💯🔥👀🙏😱 URL,5
1051,went running but i wasn’t gunned down. #blacklivesmatter #justiceforahmaud #runwithmaud URL,5
1052,"nc🖤
#blm #bhm URL",5
1053,we stand with what’s right even when we stand alone. #blacklivesmatter #irunwithmaud #lovenothate #saytheirnames #westandwithyou #mentalhealth URL,5
1054,@badnewzbizzy i'm so sorry. #blacklivesmatter #justiceforamber,5
1055,this broke my heart 😢 #breonnataylor URL,5
1056,"sadly we still need this sign. 

family of handcuffed man fatally shot expresses sorrow, relief after officer charged 

#blacklivesmatter

URL via @usatoday URL",5
1057,😢🤬#blacklivesmatter URL,5
1058,@_sjpeace_ i agree. #blm because they face challenges our privilege will never let us fully comprehend. we can only try. #dotherightthing,5
1059,#sayhername #takeaction @got_privilege #mooreaction #lesstalk URL URL,5
1060,"black creatives lives matter..
let's all stand up and seek justice for kawpe..
#blacklivesmatter #justiceforkawpe",5
1061,this breaks my heart #auratmarch #justiceforall URL,5
1062,"this video is exactly what i need to start this day: URL - tears, hope, @andradaymusic's rise up - thanks for sharing @qgonell  #vted #blacklivesmatter",5
1063,how brave. #blm ✊🏾✊🏾✊🏾 URL,5
1064,@mspackyetti @southernsouffle @lmpd justice for #breonnataylor!,5
1065,it takes guts to not to stand up. ask @kaepernick7 he has a million times her courage...so does #jz &amp; #beyoncé if she had a shred of decency she should have #takeaknee we all should! #resist #blacklivesmatter #resistance URL,5
1066,this is the content i needed this sunday evening. 🖤🖤 #blacklivesmatter #blackhistorymonth #blackeverything URL,5
1067,i’m sick to my stomach over the death of ahmaud arbery. how are those men still walking free? #justiceforahmaud #runwithmaud #blacklivesmatter,5
1068,#racismsucks 🇺🇸 #blackhistorymonth   #blacklivesmatter   #blackmen #stopracism #madonna #madamex @madonna #blackhistorymonth2020 #blackisbeautiful #blackpower #sexbook URL,5
1069,"this is tragic. my prayers are with the scott family.
we all witnessed the horrific killing of #walterscott on video.
these families are never the same after these extrajudicial murders. 
#rip #judyscott URL",5
1070,"＃irunwithmaud 
because i believe in ＃freedom ＃peace ＃love
rip ＃ahmaudarbery
＃justiceforall @ yahatanishi-ku, kitakyūshū URL",5
1071,"black lives matter.

that’s the tweet.
#blackexcellence #blacklivesmatter",5
1072,keep the kitchen table conversation going. #blacklivesmatter URL,5
1073,@dylankills99 @whysovodka beer for #ericharris URL,5
1074,yes! #standforsocialjustice #blacklivesmatter #irunwithmaud URL,5
1075,"wtf people!
#blacknwhite 
#blackgirlsmatter 
#blackpeopleunity 
#blacktwitter 
#blacklivesmatter 
#blackpower 
#blackgirlmagic 
#blacktwittermovement 

URL",5
1076,memories are reminders.  #blacklivesmatter #ahmaudarbery URL,5
1077,#irunwithmaud #justiceforahmaudarbery #blacklivesmatter i’m sick and tired of racist bullshit. URL,5
1078,"this is why we kneel.

this is why we march.

this is why we vote.

#blacklivesmatter 

#blacklivesmatter 

#blacklivesmatter URL",5
1079,"☮️ ✌🏾 
#blacklivesmatter",5
1080,"i've got georgia on my mind
#ahmaudarbery #justiceforahmaud #blacklivesmatter URL",5
1081,@expbihs #blacklivesmatter ✨,5
1082,if you ever wanted to ever be anything there will always be somebody that’ll shoot down any dream 🏃🏾‍♀️🏃🏾‍♀️#runwithahmaud #madfit #blacklivesmatter #internationalcreativefuckingenius @ rink chicago URL,5
1083,happy black history month!! #february #imblackeveryday thankful for my blackness!! #forreal #truestory #blacklivesmatter #blackhistorymonth #blackhistorypost #everyday #imblackandimproud #melanin #mandigo #blackness #blackallthetime #thankful #blackisthenewblack URL,5
1084,hit it bey!!!! #wcw #black_diary_love #blackexcellence #blacklovedoc #supportblackownedbusinesses #blackconsciousness  #trendingnews #blacklivesmatter  #blackbloggers #blackfathers #blackculture #melanin… URL,5
1085,@colorofchange rest in peace #sandrabland,5
1086,"@wood_brwood333 baltimore, pa. #freddiegray URL",5
1087,"my skin color is not a crime. 
we are not dangerous. 
we are not animals. 
we are humans. 
#blacklivesmatter",5
1088,"justice for #ahmaudarbery🙏🏿 
#blacklivesmatter✊🏾 
#irunwithmaud URL",5
1089,today our walk is dedicated to #runwithmaud #justiceforahmaud #solidarity #blacklivesmatter #weallbleedthesamecolor ♥️✊🏽✌️ URL,6
1090,"this is the theme for this year’s black womxn save my life summit on march 8th, 2020. black womxn, please register at the link in bio. #m4bwsd #blacklivesmatter #bwsml URL",6
1091,#irunwithmaud #pbs1914 #ozs10 #pbs1914socialaction #blacklivesmatter URL,6
1092,#irunwithmaud #sigmagammarho #poodlesruntoo #blacklivesmatter URL,6
1093,"how can we mobilize for justice during #covid19?

look forward to talking w/ co-founder of #blacklivesmatter who founded @blackfutureslab @aliciagarza at our virtual summit on #racialequity.

today is the last day for early bird tickets. 
register here: URL URL",6
1094,"@coalitionresist  🚨los angeles🚨 #irunwithmaud

wear a white tshirt, and jog to demand #justiceforahmaud at 6 pm tonight. meet at vermont/expo 

#blacklivesmatter
#ahmedarbery
#whitesupremacy
#revolutionnothingless
#runwithmaud
#irunwithahmaud
 URL",6
1095,2:23 #runwithmaud - running for ahmaud arbery. running for the black community. for justice. this needs to stop. period. #justiceforahmaudarbery #blacklivesmatter URL,6
1096,district attorney tom durden: justice for ahmaud arbery! i run with maud! - sign the petition! URL via @change #blacklivesmatter,6
1097,#irunwithahmaud #irunwithmaud #wearedonedying #justice4ahmaud #justiceforahmaud #blacklivesmatter #ahmaudarbery URL,6
1098,"post-run. #irunwithmaud #blacklivesmatter @ alameda, california URL",6
1099,"@phil_lewis:
in honor of #ahmaudarbery, supporters are planning to run 2.23 miles on friday, which would have been his birthday. his h.s. coach is asking people to use the hashtag #irunwithmaud. #naacp #aclu #kpfa @aoc @rashidatlaib #wbai #blacklivesmatter URL URL",6
1100,@bryanbehar @bereftbarrister we see you georgia. and we march 🥁#atl #ga #georgia #biden2020 #teamjoe #blacklivesmatter URL,6
1101,five miles this morning #irunwithmaud #blacklivesmatter #ahmaudaubrey #irunwithahmaud #justiceforahmaud URL,6
1102,"residents of uniontown since then have been voicing their opposition over these actions as #environmentalracism considering that 88% of the city is african american. #39csustain #blacklivesmatter 
3/11",7
1103,"this is wrong #blm ! i've supported blm from day 1 but defiling democratic principles is not the way to get justice! amy shouldn't have capitulated she should have said ""let's talk, not riot!"" why blm? URL via @usatoday",7
1104,@trapwayans @jston8 @ajenglish don't put one life above another. #alllivesmatter not just #blacklivesmatter,7
1105,"@androphiles bot reporting in: john lewis thanked police officers, after they beat him up. he shames the entire #blm which have killed countless innocent lives. he has not stood up for those deaths. he turns a blind eye to biden's own racism. thoughts and prayers for your brain and straw.",7
1106,"“indeed, as tragic as slavery was for my people, it pales in comparison, in terms of the loss of the most vulnerable black lives, as a result of #abortion."" @rolandcwarren @inspirelifenow #proadundantlife #blackhistorymonth #blacklivesmatter",7
1107,@kat__stafford @rashidatlaib who got killed?  why don't you worry about black on black crime and save a bunch of lives? #blacklivesmatter,7
1108,why isn't #blm worried about police power?,7
1109,"@lindacohn @twitter honest question @lindacohn, what are the people protesting? it can't be justice for #georgefloyd, because the officer has been arrested and charged, that's called justice. so what are they protesting, and what are you speaking up about? who are you speaking up against?",7
1110,"#blacklivesmatter it is no longer just an objection to the death of a man or demonstrations because of racism, what is happening now is riots, chaos, aggression and destruction, no matter whether their intention is good or bad, they are wrong. whatever the reason was",7
1111,"dr. david samadi: protestors not social distancing, endangering lives | URL URL #georgefloyd #riot2020 #socialdistancing #covid19",7
1112,so @brianschatz is watching our officers struggle to protect themselves and their fellow citizens from the #georgefloydprotests and thinks: “what can we do to make this job more stressful and dangerous?” #georgefloyd #justiceforgeorge #protests2020 #protests #riots2020 #riots URL,7
1113,"""a picture...""
@blacklivesuk
 #blacklivesmatter 
@msnbc 
@foxnews 
@blmla
@policethepolic1 
@cnbc 
@cnn URL URL",8
1114,@tuckercarlson your bigotry knows no bounds. you cannot call the #blacklivesmatter a group of thugs and then praise the protesters now. you sir are a joke,8
1115,@susanstjames3 you’re an idiot. they wear riot gear when we protest them for killing us. how quickly you change your tune! #blacklivesmatter,8
1116,white men trading in black votes. wtf? @petebuttigieg @joebiden and @tomsteyer stop trading black lives for power. #blacklivesmatter #demdebates #nhdebate URL,8
1117,"we need @corybooker all the time, but especially now. i’m continually amazed at his ability to speak truth to power in a way that conveys hope and grace. #justiceforall #covid19 URL",8
1118,"@mmpadellan omg!! wtf???
this is so unacceptable!!!
#blm 

#voteblue2020",8
1119,i still feel this hasn't gotten enough coverage. #blm URL,8
1120,"because the coverage is not nearly what it should be, i just learned about the travesty the louisville pd committed in the apartment of #breonnataylor. i will #sayhername so that justice can truly be equitable. 

we have to be better than this america.",8
1121,@nowthisnews read the room guys #ahmaudarbery #breonnataylor,8
1122,@msnbc @nbcnews #blacklivesmatter,8
1123,@cnn @msnbc @cbsnews @abcnews @maddow @ac360 @vanjones68 @lawrence @joyannreid @senkamalaharris #policebrutality #racism #blacklivesmatter URL,8
1124,@wilkinebrutus @kingjames #blacklivesmatter #seanreed #ahmaudarbery #justiceforseanreed #justiceforahmaudarbery #jointhemovement,8
1125,@davidmweissman #justiceforahmaudarbery #blacklivesmatter,8
1126,@petebuttigieg .@petebuttigieg does *not* believe that #blacklivesmatter. gross opportunist. 🤢🤢🤢 URL,8
1127,"#faithfamily📰
where are the ahmad rashad journalists
trained &amp; ready to interview our sports stars, celebrities, pastors, churches &amp; get our #blacklivesmatter© news?
athletes, hire them to publish stories!
~get our news out! #teamup @nfl @nba @nabj @nahj @ap @nytimes #blmlawsuit",8
1128,"only in america 😡#blacklivesmatter

via @nytopinion  URL",8
1129,@yamiche @charlesmblow how about trayvon martin too? #blm URL,8
1130,"@nancygrace #tamirrice, #sandrabland #michealbrown #philandocastile #bothamjean #ericgarner #oscargrant why don’t y’all know breonna taylor’s name, why don’t the world know who she is?
she deserves justice.. she was an unarmed black woman murdered by @lmpd in a botched raid! URL",8
1131,privilege personified! thank you for being an ally @r_danieldemsick #blm #justiceforahmaud  ex-pastor goes on run with tv to make point about ahmaud arbery shooting URL via @nypost,8
1132,"@ladd_sarah @courierjournal what took so long. 🤔
#breonnataylor",8
1133,"@joshuapotash truth. we need to take a closer look at exactly who these ppl are.
are any of them off duty law enforcement?

#blacklivesmatter 

if these crowds were black americans, the national guard wld be there making arrests.
who are these cretins?
we need to know.
#trumpgenocide
#genocide",8
1134,hilton hotel to host neo-confederate group conference on last day of black history month @hiltonhotels @hiltonhonors would you let #blacklivesmatter have their meeting there? would you? @reuters @ap @#raleighnc do better!  URL,8
1135,@palmissionuk URL “this is what #clubfitness think of their african american members and their communities! #trumpspeech #impeachmenttrial  #justiceforjohnnydepp #saturdaymorning #kobetribute @cnn @msnbc #boohillary #votethemout2020 #caturday @clubfitness #ferguson,8
1136,selena not posting anything about ahmaud arbery death really just shows when she said she does not pick sides and she said she don’t care about #blacklivesmatter it was all true and has not changed. don’t be racist people,8
1137,@kathleensoprano please remove #blm from your twitter bio.,8
1138,@owenbfc1 @sunlessdisaster you'd have better comeback if you stanned #ericharris,8
1139,"@nytimes your editorial board didn’t do due dilligence. falsely convicting a man, refusing to let him attend his moms funeral then using it as a campaigning point is disgusting.

she a republican dressed in blue. 
#blacklivesmatter URL",8
1140,@shannonrwatts @gardenermiss #ahmadarbery #blacklivesmatter,8
1141,@thomassowell so are you saying #blacklivesmatter?,8
1142,".@justice4mark to have a #racistinchief to have control and to be the one to talk up for #blacklivesmatter .

and @greatbritain want to know why black british people are not getting any were. 

@tyson_fury #tysonfury please mate don't be fooled by this circle that are linked",8
1143,@thehill stop arresting 6 year olds #blacklivesmatter,8
1144,#hiphoped #blacklivesmatter black lives matter action week @chrisemdin @nycschools URL,8
1145,@nbcnews it's still happening-#blacklivesmatter,8
1146,"this one needs our attention 👇

@maddow @lawrence @robinroberts @msnbc @cnn @abc 

#breonnataylor URL",8
